session_id, user_id, persona         , session_start      , session_end        , session_duration_minutes, exit_reason   , is_weekend
S0001331  , U02107 , active_engager  , 2026-01-10 18:52:49, 2026-01-10 19:30:49,                       45, boredom       , True
S0001332  , U02437 , active_engager  , 2025-03-27 18:32:31, 2025-03-27 18:55:31,                       23, interruption  , False
S0001333  , U04034 , binge_user      , 2025-04-23 00:40:01, 2025-04-23 01:10:01,                       30, goal_completed, False
S0001334  , U02062 , binge_user      , 2026-01-27 00:31:58, 2026-01-27 02:14:58,                      103, interruption  , False
S0001335  , U01157 , trend_hopper    , 2025-11-27 19:18:54, 2025-11-27 19:38:54,                       20, boredom       , False
S0001336  , U00280 , binge_user      , 2026-04-29 00:09:07, 2026-04-29 01:09:07,                       60, boredom       , False
S0001337  , U04861 , passive_scroller, 2025-10-03 20:47:39, 2025-10-03 20:59:39,                       12, boredom       , False
S0001338  , U01197 , binge_user      , 2025-06-06 12:05:14, 2025-06-06 13:39:14,                       94, goal_completed, False
S0001339  , U02212 , passive_scroller, 2025-07-27 00:02:44, 2025-07-27 00:17:44,                       18, boredom       , True
S0001340  , U02674 , trend_hopper    , 2025-03-10 22:24:50, 2025-03-10 22:48:50,                       24, interruption  , False
S0001341  , U03942 , binge_user      , 2025-07-31 09:25:14, 2025-07-31 10:05:14,                       40, goal_completed, False
S0001342  , U00863 , binge_user      , 2025-10-19 20:56:24, 2025-10-19 21:33:24,                       44, interruption  , True
S0001343  , U03633 , active_engager  , 2025-04-09 20:21:47, 2025-04-09 20:33:47,                       12, interruption  , False
S0001344  , U04471 , active_engager  , 2025-02-25 18:03:17, 2025-02-25 18:32:17,                       29, boredom       , False
S0001345  , U01117 , active_engager  , 2025-07-26 21:39:23, 2025-07-26 22:06:23,                       32, boredom       , True
S0001346  , U03924 , binge_user      , 2025-10-11 00:09:12, 2025-10-11 01:29:12,                       96, interruption  , True
S0001347  , U01105 , passive_scroller, 2025-06-07 18:17:04, 2025-06-07 18:28:04,                       13, interruption  , True
S0001348  , U00303 , binge_user      , 2025-05-28 13:26:55, 2025-05-28 15:07:55,                      101, fatigue       , False
S0001349  , U04654 , binge_user      , 2025-12-24 19:10:21, 2025-12-24 20:54:21,                      104, fatigue       , False
S0001350  , U02517 , active_engager  , 2025-12-05 23:16:56, 2025-12-05 23:34:56,                       18, boredom       , False
S0001351  , U03913 , trend_hopper    , 2026-02-14 19:03:17, 2026-02-14 19:26:17,                       27, interruption  , True
S0001352  , U02470 , active_engager  , 2025-03-31 12:48:12, 2025-03-31 13:23:12,                       35, interruption  , False
S0001353  , U03564 , trend_hopper    , 2025-05-24 00:39:49, 2025-05-24 00:47:49,                        9, boredom       , True
S0001354  , U03648 , passive_scroller, 2026-04-17 19:12:23, 2026-04-17 19:16:23,                        4, goal_completed, False
S0001355  , U03208 , binge_user      , 2025-06-01 00:20:25, 2025-06-01 01:09:25,                       58, fatigue       , True
S0001356  , U04295 , active_engager  , 2025-11-19 21:20:11, 2025-11-19 21:40:11,                       20, fatigue       , False
S0001357  , U03935 , active_engager  , 2026-02-15 00:42:40, 2026-02-15 01:12:40,                       36, boredom       , True
S0001358  , U03122 , active_engager  , 2025-09-25 21:09:46, 2025-09-25 21:31:46,                       22, interruption  , False
S0001359  , U00470 , trend_hopper    , 2025-02-23 23:51:59, 2025-02-24 00:02:59,                       13, boredom       , True
S0001360  , U02402 , active_engager  , 2025-05-30 22:15:31, 2025-05-30 22:59:31,                       44, fatigue       , False
S0001361  , U04046 , binge_user      , 2025-12-13 20:00:33, 2025-12-13 21:22:33,                       98, fatigue       , True
S0001362  , U01961 , active_engager  , 2025-07-05 21:24:44, 2025-07-05 21:41:44,                       20, fatigue       , True
S0001363  , U04144 , passive_scroller, 2025-08-17 13:29:15, 2025-08-17 13:40:15,                       13, interruption  , True
S0001364  , U03675 , binge_user      , 2025-11-16 22:22:26, 2025-11-17 00:17:26,                      138, boredom       , True
S0001365  , U04524 , binge_user      , 2026-04-04 22:04:01, 2026-04-04 23:47:01,                      123, interruption  , True
S0001366  , U02093 , trend_hopper    , 2025-01-20 12:21:04, 2025-01-20 12:46:04,                       25, goal_completed, False
S0001367  , U04110 , active_engager  , 2025-06-09 22:10:48, 2025-06-09 22:42:48,                       32, boredom       , False
S0001368  , U04072 , passive_scroller, 2025-11-03 00:21:03, 2025-11-03 00:36:03,                       15, goal_completed, False
S0001369  , U01718 , active_engager  , 2025-12-18 18:28:10, 2025-12-18 18:39:10,                       11, fatigue       , False
S0001370  , U04126 , passive_scroller, 2025-08-21 19:24:31, 2025-08-21 19:27:31,                        3, fatigue       , False
S0001371  , U01361 , trend_hopper    , 2025-12-08 09:58:02, 2025-12-08 10:13:02,                       15, boredom       , False
S0001372  , U02727 , trend_hopper    , 2025-05-23 21:35:23, 2025-05-23 21:57:23,                       22, goal_completed, False
S0001373  , U00837 , trend_hopper    , 2025-10-15 00:47:11, 2025-10-15 01:04:11,                       17, goal_completed, False
S0001374  , U03470 , passive_scroller, 2025-04-29 12:37:00, 2025-04-29 12:44:00,                        7, boredom       , False
S0001375  , U03946 , active_engager  , 2026-01-10 01:45:45, 2026-01-10 02:14:45,                       34, fatigue       , True
S0001376  , U00068 , trend_hopper    , 2025-04-23 21:08:40, 2025-04-23 21:20:40,                       12, goal_completed, False
S0001377  , U00558 , binge_user      , 2025-07-01 23:40:05, 2025-07-02 01:16:05,                       96, fatigue       , False
S0001378  , U01493 , trend_hopper    , 2026-03-02 21:21:08, 2026-03-02 21:42:08,                       21, interruption  , False
S0001379  , U04260 , trend_hopper    , 2025-07-30 20:59:47, 2025-07-30 21:06:47,                        7, fatigue       , False
S0001380  , U01139 , trend_hopper    , 2025-04-15 19:03:30, 2025-04-15 19:08:30,                        5, boredom       , False
S0001381  , U03593 , passive_scroller, 2025-09-10 12:39:37, 2025-09-10 12:44:37,                        5, boredom       , False
S0001382  , U01336 , passive_scroller, 2026-04-10 13:14:50, 2026-04-10 13:17:50,                        3, fatigue       , False
S0001383  , U03030 , passive_scroller, 2025-06-06 12:43:26, 2025-06-06 12:45:26,                        2, interruption  , False
S0001384  , U03365 , passive_scroller, 2025-10-17 22:25:44, 2025-10-17 22:36:44,                       11, goal_completed, False
S0001385  , U04196 , binge_user      , 2025-06-11 19:14:05, 2025-06-11 19:58:05,                       44, interruption  , False
S0001386  , U01174 , passive_scroller, 2026-01-24 00:32:18, 2026-01-24 00:46:18,                       16, boredom       , True
S0001387  , U02841 , passive_scroller, 2026-01-13 00:21:53, 2026-01-13 00:35:53,                       14, goal_completed, False
S0001388  , U00683 , passive_scroller, 2025-01-30 08:31:22, 2025-01-30 08:38:22,                        7, interruption  , False
S0001389  , U04275 , active_engager  , 2025-11-07 21:53:22, 2025-11-07 22:15:22,                       22, goal_completed, False
S0001390  , U04638 , passive_scroller, 2025-11-12 22:12:52, 2025-11-12 22:23:52,                       11, interruption  , False
S0001391  , U01375 , binge_user      , 2025-02-13 09:31:40, 2025-02-13 10:26:40,                       55, goal_completed, False
S0001392  , U04396 , active_engager  , 2025-03-19 01:06:01, 2025-03-19 01:30:01,                       24, interruption  , False
S0001393  , U03425 , trend_hopper    , 2025-02-19 09:00:42, 2025-02-19 09:16:42,                       16, boredom       , False
S0001394  , U02973 , active_engager  , 2026-02-08 00:37:40, 2026-02-08 01:21:40,                       52, fatigue       , True
S0001395  , U04661 , passive_scroller, 2025-10-23 01:22:50, 2025-10-23 01:33:50,                       11, interruption  , False
S0001396  , U01226 , binge_user      , 2025-09-06 18:08:39, 2025-09-06 19:30:39,                       98, goal_completed, True
S0001397  , U00674 , trend_hopper    , 2026-02-26 01:22:12, 2026-02-26 01:29:12,                        7, interruption  , False
S0001398  , U00849 , binge_user      , 2025-04-23 13:15:01, 2025-04-23 14:27:01,                       72, interruption  , False
S0001399  , U01642 , passive_scroller, 2025-04-09 20:04:32, 2025-04-09 20:14:32,                       10, boredom       , False
S0001400  , U01347 , passive_scroller, 2025-05-09 22:35:33, 2025-05-09 22:39:33,                        4, goal_completed, False
S0001401  , U02329 , trend_hopper    , 2025-03-16 19:31:59, 2025-03-16 19:39:59,                        9, interruption  , True
S0001402  , U00928 , passive_scroller, 2025-04-30 23:08:51, 2025-04-30 23:19:51,                       11, goal_completed, False
S0001403  , U03181 , binge_user      , 2025-10-01 22:17:38, 2025-10-02 00:13:38,                      116, boredom       , False
S0001404  , U02734 , trend_hopper    , 2025-02-06 20:09:14, 2025-02-06 20:23:14,                       14, boredom       , False
S0001405  , U04593 , active_engager  , 2025-12-11 23:43:21, 2025-12-12 00:28:21,                       45, fatigue       , False
S0001406  , U01014 , binge_user      , 2026-03-25 19:41:05, 2026-03-25 20:41:05,                       60, interruption  , False
S0001407  , U04860 , active_engager  , 2025-05-26 19:26:36, 2025-05-26 20:06:36,                       40, boredom       , False
S0001408  , U04740 , binge_user      , 2025-05-24 22:47:33, 2025-05-24 23:36:33,                       58, interruption  , True
S0001409  , U03377 , binge_user      , 2026-04-22 13:01:36, 2026-04-22 14:03:36,                       62, interruption  , False
S0001410  , U04291 , binge_user      , 2026-04-29 22:42:54, 2026-04-30 00:35:54,                      113, goal_completed, False
S0001411  , U04576 , binge_user      , 2025-01-08 19:02:47, 2025-01-08 20:19:47,                       77, fatigue       , False
S0001412  , U04722 , trend_hopper    , 2025-02-13 22:43:46, 2025-02-13 23:06:46,                       23, interruption  , False
S0001413  , U01071 , active_engager  , 2025-12-22 22:15:11, 2025-12-22 22:41:11,                       26, boredom       , False
S0001414  , U00713 , binge_user      , 2025-04-15 08:22:41, 2025-04-15 09:31:41,                       69, interruption  , False
S0001415  , U01312 , passive_scroller, 2026-01-11 18:37:54, 2026-01-11 18:48:54,                       13, boredom       , True
S0001416  , U03910 , passive_scroller, 2026-01-11 23:06:00, 2026-01-11 23:18:00,                       14, fatigue       , True
S0001417  , U02043 , passive_scroller, 2025-05-21 19:56:46, 2025-05-21 20:11:46,                       15, goal_completed, False
S0001418  , U02277 , passive_scroller, 2026-01-01 12:40:02, 2026-01-01 12:42:02,                        2, interruption  , False
S0001419  , U01761 , active_engager  , 2025-08-02 19:21:08, 2025-08-02 20:06:08,                       54, boredom       , True
S0001420  , U01496 , binge_user      , 2025-01-14 21:02:36, 2025-01-14 22:20:36,                       78, boredom       , False
S0001421  , U00744 , binge_user      , 2025-11-26 22:52:39, 2025-11-26 23:36:39,                       44, goal_completed, False
S0001422  , U02145 , binge_user      , 2025-12-23 23:30:30, 2025-12-24 00:02:30,                       32, fatigue       , False
S0001423  , U02310 , trend_hopper    , 2025-06-27 22:07:56, 2025-06-27 22:31:56,                       24, fatigue       , False
S0001424  , U01401 , active_engager  , 2026-03-22 00:47:24, 2026-03-22 01:02:24,                       18, interruption  , True
S0001425  , U02085 , active_engager  , 2025-12-16 23:59:51, 2025-12-17 00:28:51,                       29, interruption  , False
S0001426  , U02718 , active_engager  , 2025-10-26 19:28:43, 2025-10-26 19:56:43,                       33, interruption  , True
S0001427  , U01674 , trend_hopper    , 2025-07-12 13:33:52, 2025-07-12 13:45:52,                       14, goal_completed, True
S0001428  , U04213 , trend_hopper    , 2025-02-14 20:43:07, 2025-02-14 21:01:07,                       18, goal_completed, False
S0001429  , U01836 , trend_hopper    , 2025-01-17 19:24:35, 2025-01-17 19:48:35,                       24, interruption  , False
S0001430  , U01859 , active_engager  , 2025-11-01 12:37:38, 2025-11-01 12:48:38,                       13, fatigue       , True
S0001431  , U01896 , passive_scroller, 2026-03-04 18:07:48, 2026-03-04 18:10:48,                        3, interruption  , False
S0001432  , U01855 , binge_user      , 2025-01-26 23:38:49, 2025-01-27 01:25:49,                      128, fatigue       , True
S0001433  , U04283 , passive_scroller, 2026-02-07 12:43:56, 2026-02-07 12:45:56,                        2, interruption  , True
S0001434  , U01631 , passive_scroller, 2025-06-07 00:55:38, 2025-06-07 01:10:38,                       18, fatigue       , True
S0001435  , U00479 , active_engager  , 2026-04-13 00:19:34, 2026-04-13 00:30:34,                       11, interruption  , False
S0001436  , U04231 , active_engager  , 2025-03-30 09:19:18, 2025-03-30 09:49:18,                       36, fatigue       , True
S0001437  , U03634 , active_engager  , 2025-10-08 22:42:48, 2025-10-08 23:20:48,                       38, goal_completed, False
S0001438  , U00806 , passive_scroller, 2025-09-25 20:49:46, 2025-09-25 20:58:46,                        9, boredom       , False
S0001439  , U03521 , active_engager  , 2025-09-02 21:16:40, 2025-09-02 21:36:40,                       20, interruption  , False
S0001440  , U00058 , passive_scroller, 2026-01-01 00:27:30, 2026-01-01 00:38:30,                       11, goal_completed, False
S0001441  , U02357 , trend_hopper    , 2026-01-01 19:09:54, 2026-01-01 19:29:54,                       20, goal_completed, False
S0001442  , U02227 , trend_hopper    , 2026-02-21 20:02:50, 2026-02-21 20:19:50,                       20, interruption  , True
S0001443  , U01617 , trend_hopper    , 2026-04-12 18:13:21, 2026-04-12 18:37:21,                       28, boredom       , True
S0001444  , U03175 , passive_scroller, 2025-08-24 20:38:50, 2025-08-24 20:42:50,                        4, goal_completed, True
S0001445  , U04692 , active_engager  , 2025-07-12 12:32:09, 2025-07-12 13:08:09,                       43, goal_completed, True
S0001446  , U01369 , passive_scroller, 2025-07-03 13:12:20, 2025-07-03 13:14:20,                        2, boredom       , False
S0001447  , U02423 , binge_user      , 2025-09-01 00:32:36, 2025-09-01 02:16:36,                      104, interruption  , False
S0001448  , U00582 , active_engager  , 2025-07-19 22:15:14, 2025-07-19 22:52:14,                       44, fatigue       , True
S0001449  , U04575 , binge_user      , 2025-02-17 21:33:06, 2025-02-17 22:51:06,                       78, fatigue       , False
S0001450  , U03828 , binge_user      , 2025-05-04 21:38:04, 2025-05-04 22:29:04,                       61, fatigue       , True
S0001451  , U00430 , binge_user      , 2025-07-27 12:23:21, 2025-07-27 13:15:21,                       62, interruption  , True
S0001452  , U00795 , binge_user      , 2025-06-07 01:55:44, 2025-06-07 03:29:44,                      112, fatigue       , True
S0001453  , U03091 , binge_user      , 2025-07-17 23:33:36, 2025-07-18 00:29:36,                       56, boredom       , False
S0001454  , U03645 , passive_scroller, 2025-06-29 21:50:51, 2025-06-29 21:56:51,                        7, boredom       , True
S0001455  , U03462 , active_engager  , 2025-11-27 19:38:29, 2025-11-27 20:17:29,                       39, fatigue       , False
S0001456  , U02615 , active_engager  , 2025-07-05 18:08:00, 2025-07-05 18:47:00,                       46, interruption  , True
S0001457  , U04997 , trend_hopper    , 2025-08-10 22:12:07, 2025-08-10 22:19:07,                        8, goal_completed, True
S0001458  , U02724 , binge_user      , 2025-10-14 23:37:06, 2025-10-15 00:13:06,                       36, fatigue       , False
S0001459  , U00278 , binge_user      , 2025-03-27 12:24:55, 2025-03-27 13:59:55,                       95, fatigue       , False
S0001460  , U01554 , binge_user      , 2025-08-30 22:22:13, 2025-08-31 00:21:13,                      142, goal_completed, True
S0001461  , U03924 , binge_user      , 2025-01-20 00:13:43, 2025-01-20 02:06:43,                      113, goal_completed, False
S0001462  , U04882 , passive_scroller, 2026-02-20 13:45:43, 2026-02-20 13:47:43,                        2, fatigue       , False
S0001463  , U00808 , active_engager  , 2025-12-11 19:08:10, 2025-12-11 19:51:10,                       43, boredom       , False
S0001464  , U03429 , passive_scroller, 2025-05-31 23:57:40, 2025-06-01 00:07:40,                       12, goal_completed, True
S0001465  , U03398 , trend_hopper    , 2025-11-12 09:01:59, 2025-11-12 09:10:59,                        9, interruption  , False
S0001466  , U00538 , passive_scroller, 2025-11-08 23:25:33, 2025-11-08 23:38:33,                       15, fatigue       , True
S0001467  , U02658 , passive_scroller, 2025-01-04 20:53:51, 2025-01-04 20:58:51,                        6, fatigue       , True
S0001468  , U03259 , passive_scroller, 2025-10-26 09:52:38, 2025-10-26 10:06:38,                       16, interruption  , True
S0001469  , U04346 , active_engager  , 2025-05-29 01:44:19, 2025-05-29 02:21:19,                       37, fatigue       , False
S0001470  , U02354 , binge_user      , 2025-04-11 12:52:36, 2025-04-11 13:37:36,                       45, interruption  , False
S0001471  , U01870 , trend_hopper    , 2026-04-12 18:29:37, 2026-04-12 18:51:37,                       26, goal_completed, True
S0001472  , U04888 , trend_hopper    , 2026-04-23 23:02:38, 2026-04-23 23:11:38,                        9, interruption  , False
S0001473  , U02395 , trend_hopper    , 2026-01-25 18:57:34, 2026-01-25 19:02:34,                        6, goal_completed, True
S0001474  , U01249 , active_engager  , 2025-01-16 08:18:21, 2025-01-16 08:59:21,                       41, goal_completed, False
S0001475  , U01022 , binge_user      , 2025-01-11 20:52:11, 2025-01-11 21:27:11,                       42, boredom       , True
S0001476  , U02609 , active_engager  , 2025-11-25 09:37:38, 2025-11-25 09:53:38,                       16, goal_completed, False
S0001477  , U02211 , active_engager  , 2025-03-09 23:04:19, 2025-03-09 23:23:19,                       22, goal_completed, True
S0001478  , U00165 , passive_scroller, 2025-04-24 21:43:33, 2025-04-24 21:57:33,                       14, interruption  , False
S0001479  , U03357 , binge_user      , 2025-05-07 22:23:27, 2025-05-07 22:53:27,                       30, boredom       , False
S0001480  , U02310 , trend_hopper    , 2025-12-12 21:45:59, 2025-12-12 21:51:59,                        6, goal_completed, False
S0001481  , U03315 , trend_hopper    , 2026-04-25 20:25:57, 2026-04-25 20:40:57,                       18, goal_completed, True
S0001482  , U01069 , passive_scroller, 2025-01-14 21:15:33, 2025-01-14 21:20:33,                        5, goal_completed, False
S0001483  , U02810 , active_engager  , 2026-04-07 21:15:15, 2026-04-07 21:47:15,                       32, boredom       , False
S0001484  , U04050 , active_engager  , 2025-04-14 18:20:09, 2025-04-14 18:50:09,                       30, goal_completed, False
S0001485  , U04364 , active_engager  , 2026-03-14 21:04:22, 2026-03-14 21:49:22,                       54, fatigue       , True
S0001486  , U00270 , trend_hopper    , 2025-01-23 00:03:02, 2025-01-23 00:12:02,                        9, interruption  , False
S0001487  , U02852 , trend_hopper    , 2025-10-28 18:32:19, 2025-10-28 18:37:19,                        5, boredom       , False
S0001488  , U04956 , trend_hopper    , 2025-05-23 18:08:11, 2025-05-23 18:23:11,                       15, fatigue       , False
S0001489  , U02619 , active_engager  , 2025-03-23 20:03:29, 2025-03-23 20:25:29,                       26, fatigue       , True
S0001490  , U01520 , binge_user      , 2025-10-01 23:53:38, 2025-10-02 01:16:38,                       83, fatigue       , False
S0001491  , U03462 , active_engager  , 2025-06-21 23:03:27, 2025-06-21 23:41:27,                       45, interruption  , True
S0001492  , U04280 , passive_scroller, 2026-04-25 01:49:37, 2026-04-25 01:55:37,                        7, boredom       , True
S0001493  , U00565 , passive_scroller, 2025-12-10 21:17:48, 2025-12-10 21:23:48,                        6, interruption  , False
S0001494  , U01302 , active_engager  , 2026-03-30 22:26:37, 2026-03-30 23:05:37,                       39, fatigue       , False
S0001495  , U02770 , passive_scroller, 2026-01-21 00:16:35, 2026-01-21 00:19:35,                        3, boredom       , False
S0001496  , U04755 , passive_scroller, 2026-01-01 12:19:26, 2026-01-01 12:22:26,                        3, goal_completed, False
S0001497  , U01498 , trend_hopper    , 2025-06-30 01:28:51, 2025-06-30 01:47:51,                       19, boredom       , False
S0001498  , U01105 , passive_scroller, 2025-03-18 23:52:12, 2025-03-19 00:05:12,                       13, goal_completed, False
S0001499  , U04912 , binge_user      , 2025-09-06 13:26:58, 2025-09-06 14:17:58,                       61, goal_completed, True
S0001500  , U04602 , trend_hopper    , 2025-05-30 12:09:25, 2025-05-30 12:17:25,                        8, boredom       , False
S0001501  , U04954 , trend_hopper    , 2025-06-18 23:11:23, 2025-06-18 23:25:23,                       14, goal_completed, False
S0001502  , U00402 , active_engager  , 2025-06-04 23:15:50, 2025-06-04 23:40:50,                       25, fatigue       , False
S0001503  , U03385 , trend_hopper    , 2025-12-14 23:00:29, 2025-12-14 23:19:29,                       22, interruption  , True
S0001504  , U00787 , active_engager  , 2025-01-13 23:32:15, 2025-01-13 23:42:15,                       10, fatigue       , False
S0001505  , U01253 , active_engager  , 2025-02-19 01:14:13, 2025-02-19 01:40:13,                       26, fatigue       , False
S0001506  , U03713 , trend_hopper    , 2025-07-10 00:55:18, 2025-07-10 01:10:18,                       15, boredom       , False
S0001507  , U02394 , binge_user      , 2025-02-07 21:52:28, 2025-02-07 23:40:28,                      108, boredom       , False
S0001508  , U00224 , binge_user      , 2025-02-22 19:00:12, 2025-02-22 19:54:12,                       64, boredom       , True
S0001509  , U03303 , trend_hopper    , 2025-05-21 00:46:59, 2025-05-21 00:57:59,                       11, goal_completed, False
S0001510  , U01083 , active_engager  , 2026-04-10 21:53:48, 2026-04-10 22:25:48,                       32, goal_completed, False
S0001511  , U02049 , active_engager  , 2025-10-14 18:58:47, 2025-10-14 19:25:47,                       27, interruption  , False
S0001512  , U00623 , active_engager  , 2025-06-20 01:55:44, 2025-06-20 02:06:44,                       11, goal_completed, False
S0001513  , U03605 , binge_user      , 2025-12-12 22:38:24, 2025-12-13 00:24:24,                      106, goal_completed, False
S0001514  , U03618 , active_engager  , 2025-02-15 22:57:55, 2025-02-15 23:30:55,                       39, fatigue       , True
S0001515  , U04629 , active_engager  , 2025-07-19 12:47:21, 2025-07-19 13:12:21,                       30, fatigue       , True
S0001516  , U01865 , trend_hopper    , 2025-04-01 23:33:22, 2025-04-01 23:49:22,                       16, interruption  , False
S0001517  , U01191 , trend_hopper    , 2025-08-26 22:39:29, 2025-08-26 22:48:29,                        9, goal_completed, False
S0001518  , U04579 , passive_scroller, 2025-12-22 19:32:13, 2025-12-22 19:42:13,                       10, boredom       , False
S0001519  , U02554 , passive_scroller, 2026-03-28 13:56:13, 2026-03-28 14:02:13,                        7, interruption  , True
S0001520  , U00838 , binge_user      , 2026-01-01 13:45:07, 2026-01-01 15:38:07,                      113, fatigue       , False
S0001521  , U04624 , passive_scroller, 2025-03-05 22:11:56, 2025-03-05 22:21:56,                       10, fatigue       , False
S0001522  , U00409 , passive_scroller, 2025-01-17 22:12:18, 2025-01-17 22:26:18,                       14, goal_completed, False
S0001523  , U00152 , trend_hopper    , 2025-07-23 13:59:14, 2025-07-23 14:17:14,                       18, boredom       , False
S0001524  , U01362 , trend_hopper    , 2026-03-11 13:20:41, 2026-03-11 13:31:41,                       11, fatigue       , False
S0001525  , U01374 , passive_scroller, 2025-12-04 22:36:55, 2025-12-04 22:49:55,                       13, goal_completed, False
S0001526  , U02050 , trend_hopper    , 2025-07-28 22:05:24, 2025-07-28 22:20:24,                       15, interruption  , False
S0001527  , U03058 , passive_scroller, 2025-02-05 09:28:45, 2025-02-05 09:34:45,                        6, boredom       , False
S0001528  , U02834 , binge_user      , 2025-07-24 22:31:49, 2025-07-24 23:24:49,                       53, boredom       , False
S0001529  , U04857 , trend_hopper    , 2026-01-02 20:50:37, 2026-01-02 21:02:37,                       12, boredom       , False
S0001530  , U02709 , passive_scroller, 2025-11-27 23:46:41, 2025-11-28 00:01:41,                       15, interruption  , False
S0001531  , U04183 , active_engager  , 2025-11-22 19:30:50, 2025-11-22 20:11:50,                       49, interruption  , True
S0001532  , U03230 , binge_user      , 2025-09-18 00:28:27, 2025-09-18 01:39:27,                       71, boredom       , False
S0001533  , U02088 , binge_user      , 2026-02-08 08:18:19, 2026-02-08 09:11:19,                       63, interruption  , True
S0001534  , U02134 , trend_hopper    , 2025-01-07 20:51:42, 2025-01-07 20:56:42,                        5, goal_completed, False
S0001535  , U03958 , binge_user      , 2026-02-01 13:00:39, 2026-02-01 14:43:39,                      123, fatigue       , True
S0001536  , U01824 , trend_hopper    , 2025-05-28 21:31:06, 2025-05-28 21:44:06,                       13, goal_completed, False
S0001537  , U04039 , passive_scroller, 2026-04-01 21:33:48, 2026-04-01 21:40:48,                        7, fatigue       , False
S0001538  , U04139 , binge_user      , 2025-11-21 23:03:55, 2025-11-21 23:41:55,                       38, boredom       , False
S0001539  , U03603 , trend_hopper    , 2025-01-25 20:50:26, 2025-01-25 21:11:26,                       25, goal_completed, True
S0001540  , U00632 , active_engager  , 2025-02-14 21:23:49, 2025-02-14 21:36:49,                       13, boredom       , False
S0001541  , U04091 , passive_scroller, 2026-01-27 23:57:17, 2026-01-28 00:03:17,                        6, fatigue       , False
S0001542  , U01251 , active_engager  , 2025-07-19 23:49:35, 2025-07-20 00:14:35,                       30, goal_completed, True
S0001543  , U00448 , passive_scroller, 2026-04-24 23:09:51, 2026-04-24 23:16:51,                        7, boredom       , False
S0001544  , U00704 , binge_user      , 2025-01-05 19:25:29, 2025-01-05 20:54:29,                      106, fatigue       , True
S0001545  , U01683 , binge_user      , 2026-04-24 19:33:06, 2026-04-24 21:00:06,                       87, fatigue       , False
S0001546  , U02529 , active_engager  , 2025-03-13 22:40:45, 2025-03-13 22:52:45,                       12, boredom       , False
S0001547  , U02698 , trend_hopper    , 2025-01-10 20:14:47, 2025-01-10 20:20:47,                        6, fatigue       , False
S0001548  , U00112 , passive_scroller, 2026-03-03 21:17:48, 2026-03-03 21:23:48,                        6, goal_completed, False
S0001549  , U03556 , passive_scroller, 2025-06-01 01:03:37, 2025-06-01 01:17:37,                       16, interruption  , True
S0001550  , U00319 , passive_scroller, 2026-03-03 00:34:16, 2026-03-03 00:47:16,                       13, fatigue       , False
S0001551  , U01887 , active_engager  , 2025-12-27 01:47:36, 2025-12-27 02:30:36,                       51, goal_completed, True
S0001552  , U03401 , active_engager  , 2025-05-14 01:49:01, 2025-05-14 02:34:01,                       45, goal_completed, False
S0001553  , U02739 , passive_scroller, 2025-02-25 20:04:11, 2025-02-25 20:17:11,                       13, goal_completed, False
S0001554  , U04514 , binge_user      , 2026-02-07 20:30:29, 2026-02-07 22:13:29,                      123, fatigue       , True
S0001555  , U02504 , active_engager  , 2026-04-18 23:55:38, 2026-04-19 00:08:38,                       15, fatigue       , True
S0001556  , U02729 , trend_hopper    , 2025-04-17 22:41:53, 2025-04-17 22:54:53,                       13, fatigue       , False
S0001557  , U02910 , trend_hopper    , 2025-04-28 22:28:21, 2025-04-28 22:39:21,                       11, boredom       , False
S0001558  , U04672 , passive_scroller, 2025-02-08 12:59:43, 2025-02-08 13:14:43,                       18, boredom       , True
S0001559  , U03074 , passive_scroller, 2025-05-16 00:35:53, 2025-05-16 00:38:53,                        3, fatigue       , False
S0001560  , U02756 , trend_hopper    , 2025-06-14 20:06:47, 2025-06-14 20:24:47,                       21, goal_completed, True
S0001561  , U02104 , passive_scroller, 2025-12-07 20:09:44, 2025-12-07 20:17:44,                        9, goal_completed, True
S0001562  , U02271 , passive_scroller, 2025-09-01 21:05:04, 2025-09-01 21:12:04,                        7, goal_completed, False
S0001563  , U01145 , binge_user      , 2025-05-05 23:07:09, 2025-05-05 23:59:09,                       52, fatigue       , False
S0001564  , U00596 , trend_hopper    , 2025-03-13 20:21:57, 2025-03-13 20:32:57,                       11, goal_completed, False
S0001565  , U03690 , active_engager  , 2025-02-09 22:16:55, 2025-02-09 22:28:55,                       14, interruption  , True
S0001566  , U03794 , binge_user      , 2025-10-19 01:15:13, 2025-10-19 02:48:13,                      111, goal_completed, True
S0001567  , U03844 , passive_scroller, 2025-04-20 23:49:44, 2025-04-20 23:52:44,                        3, boredom       , True
S0001568  , U01054 , passive_scroller, 2025-12-31 19:42:16, 2025-12-31 19:52:16,                       10, interruption  , False
S0001569  , U01288 , trend_hopper    , 2025-08-06 21:27:40, 2025-08-06 21:51:40,                       24, interruption  , False
S0001570  , U02290 , active_engager  , 2025-05-09 12:11:59, 2025-05-09 12:54:59,                       43, interruption  , False
S0001571  , U01348 , active_engager  , 2025-03-07 18:44:02, 2025-03-07 19:13:02,                       29, goal_completed, False
S0001572  , U01497 , trend_hopper    , 2025-06-08 20:16:09, 2025-06-08 20:25:09,                       10, goal_completed, True
S0001573  , U00959 , trend_hopper    , 2025-05-02 20:16:46, 2025-05-02 20:41:46,                       25, fatigue       , False
